start_latitude,start_longitude,end_latitude,end_longitude,segment_end_condition,segment_type,speed_limit,weather_group,distance,heading,elevation,grade,road_incline_angle,sine_road_incline_angle,gravity,gravity_times_sine_road_incline_angle
-21.5334532,133.8856346,-21.5350761,133.8822991,max_length,race,27.77778,10.9999035,389.35,-2.0527341,512.5,-0.0009389,-0.053795,-0.0009389,9.7714719,-0.0091744
-21.5350761,133.8822991,-21.5357576,133.8784849,speed_limit_change,race,27.77778,10.9997898,401.72,-1.7605834,514.0,0.0043826,0.2511029,0.0043826,9.7714263,0.0428243
-21.5357576,133.8784849,-21.536461,133.8739085,max_length,race,36.11111,10.9996143,479.76,-1.7345606,518.5,0.0096863,0.5549668,0.0096858,9.7712878,0.0946427
-21.536461,133.8739085,-21.5371793,133.8692168,max_length,race,36.11111,10.9993565,491.8,-1.7339323,521.5,0.0048853,0.2799048,0.0048852,9.7711957,0.0477342
-21.5371793,133.8692168,-21.5379048,133.8644901,max_length,race,36.11111,11.0009904,495.5,-1.7343511,524.5,0.0003715,0.0212854,0.0003715,9.7711036,0.00363
-21.5379048,133.8644901,-21.5388174,133.8598623,max_length,race,36.11111,11.0014195,489.29,-1.7797297,525.5,0.0079645,0.4563226,0.0079642,9.7710732,0.0778188
-21.5388174,133.8598623,-21.5403877,133.8554226,max_length,race,36.11111,11.0019327,491.27,-1.9341739,526.0,0.009575,0.5485903,0.0095746,9.7710585,0.093554
-21.5403877,133.8554226,-21.542164,133.8510376,max_length,race,36.11111,11.002536,494.68,-1.9815421,530.0,0.0064756,0.3710194,0.0064755,9.7709361,0.0632717
-21.542164,133.8510376,-21.5444193,133.8470727,max_length,race,36.11111,11.0032141,480.68,-2.1196675,534.0,0.0064836,0.3714777,0.0064835,9.7708139,0.0633491
-21.5444193,133.8470727,-21.5476585,133.843978,max_length,race,36.11111,11.0039312,481.85,-2.4150994,536.5,0.0026409,0.1513121,0.0026409,9.7707385,0.0258035
-21.5476585,133.843978,-21.5511274,133.8410786,max_length,race,36.11111,11.0046986,488.57,-2.4807935,538.0,0.0014196,0.081337,0.0014196,9.7706942,0.0138705
-21.5511274,133.8410786,-21.5540554,133.8376602,max_length,race,36.11111,11.0055746,480.61,-2.3150745,537.0,-0.0069883,-0.4003936,-0.0069881,9.7707271,-0.0682788
-21.5540554,133.8376602,-21.5567245,133.8339335,max_length,race,36.11111,11.006583,486.44,-2.2270227,536.5,0.0001905,0.0109148,0.0001905,9.7707442,0.0018613
-21.5567245,133.8339335,-21.5593638,133.8302469,max_length,race,36.11111,11.0077015,481.13,-2.2268481,534.5,-0.0016149,-0.0925269,-0.0016149,9.7708076,-0.0157789
-21.5593638,133.8302469,-21.5620124,133.8265553,max_length,race,36.11111,11.0089175,482.16,-2.2278953,533.5,0.0021395,0.1225841,0.0021395,9.7708401,0.0209047
-21.5620124,133.8265553,-21.5646935,133.8228291,max_length,race,36.11111,11.0102468,487.2,-2.2292916,533.0,-0.0073716,-0.4223539,-0.0073714,9.7708572,-0.0720249
-21.5646935,133.8228291,-21.5673525,133.8191272,max_length,race,36.11111,11.0116876,483.7,-2.2284538,530.0,-0.0063529,-0.3639895,-0.0063528,9.7709514,-0.0620729
-21.5673525,133.8191272,-21.5700735,133.8153439,max_length,race,36.11111,11.013253,494.57,-2.2290996,529.0,-0.0052931,-0.3032695,-0.005293,9.7709839,-0.0517178
-21.5700735,133.8153439,-21.5728364,133.8115037,max_length,race,36.11111,11.0149681,502.07,-2.2292741,527.5,0.0017492,0.1002217,0.0017492,9.7710319,0.0170915
-21.5728364,133.8115037,-21.5752664,133.8074167,max_length,race,36.11111,11.0168237,501.61,-2.1396689,527.5,-0.0004459,-0.0255482,-0.0004459,9.7710335,-0.0043569
-21.5752664,133.8074167,-21.5772126,133.8029317,max_length,race,36.11111,11.0188183,511.77,-2.0074079,528.0,-0.0038455,-0.2203298,-0.0038455,9.7710194,-0.0375745
-21.5772126,133.8029317,-21.5784392,133.7982924,max_length,race,36.11111,11.0208871,498.73,-1.847815,526.0,-0.0054766,-0.3137829,-0.0054765,9.7710821,-0.0535113
-21.5784392,133.7982924,-21.5800177,133.7938772,max_length,race,36.11111,11.023018,489.12,-1.9378565,523.0,-0.0109616,-0.6280283,-0.0109609,9.7711755,-0.1071009
-21.5800177,133.7938772,-21.5817842,133.7895335,max_length,race,36.11111,11.0252881,490.21,-1.983078,518.0,-0.0076796,-0.44,-0.0076794,9.7713309,-0.075038
-21.5817842,133.7895335,-21.5835289,133.7852372,max_length,race,36.11111,11.0276829,484.75,-1.9825544,515.0,-0.0027288,-0.1563483,-0.0027288,9.7714245,-0.0266643
-21.5835289,133.7852372,-21.5852771,133.7809222,max_length,race,36.11111,11.0301954,486.67,-1.9816992,514.0,-0.0010173,-0.058287,-0.0010173,9.7714565,-0.0099405
-21.5852771,133.7809222,-21.5870622,133.7765745,max_length,race,36.11111,11.0328557,491.41,-1.986621,511.5,-0.0003763,-0.0215604,-0.0003763,9.7715347,-0.003677
-21.5870622,133.7765745,-21.5896111,133.772769,max_length,race,36.11111,11.0356616,484.92,-2.1950482,509.5,-0.0014011,-0.0802771,-0.0014011,9.7715978,-0.013691
-21.5896111,133.772769,-21.592947,133.7696503,max_length,race,36.11111,11.0385723,491.49,-2.4260077,508.5,-0.0042103,-0.241231,-0.0042103,9.7716305,-0.0411415
-21.592947,133.7696503,-21.5962749,133.7665868,max_length,race,36.11111,11.0415821,487.09,-2.4336697,509.5,-0.0015234,-0.0872843,-0.0015234,9.7716017,-0.0148861
-21.5962749,133.7665868,-21.599605,133.7635275,max_length,race,36.11111,11.0447258,486.99,-2.4346819,510.5,0.0017162,0.0983309,0.0017162,9.7715729,0.01677
-21.599605,133.7635275,-21.6029817,133.7604248,max_length,race,36.11111,11.0480466,493.84,-2.4346121,512.0,0.0020448,0.1171582,0.0020448,9.7715286,0.0199808
-21.6029817,133.7604248,-21.6063149,133.7573633,max_length,race,36.11111,11.051528,487.39,-2.4348216,510.5,-0.0062829,-0.3599789,-0.0062828,9.771577,-0.0613929
-21.6063149,133.7573633,-21.6096421,133.7543067,max_length,race,36.11111,11.0551441,486.55,-2.4347343,507.0,0.0002802,0.0160543,0.0002802,9.7716871,0.002738
-21.6096421,133.7543067,-21.6130125,133.7512127,max_length,race,36.11111,11.0589441,492.71,-2.4351008,507.5,0.0007383,0.0423015,0.0007383,9.7716737,0.0072144
-21.6130125,133.7512127,-21.6163445,133.7481559,max_length,race,36.11111,11.062913,486.96,-2.4354324,507.5,-0.0007535,-0.0431724,-0.0007535,9.7716758,-0.007363
-21.6163445,133.7481559,-21.6197103,133.7450609,max_length,race,36.11111,11.0670513,492.37,-2.434298,507.0,0.0018429,0.1055903,0.0018429,9.7716933,0.0180083
-21.6197103,133.7450609,-21.623086,133.7420493,max_length,race,36.11111,11.0713602,487.66,-2.4492031,508.0,0.0024791,0.1420417,0.0024791,9.7716645,0.0242249
-21.623086,133.7420493,-21.6269949,133.7399647,max_length,race,36.11111,11.0756477,485.13,-2.6813493,507.0,0.0064015,0.3667739,0.0064014,9.7716976,0.0625525
-21.6269949,133.7399647,-21.6310085,133.7384378,max_length,race,36.11111,11.0797623,473.38,-2.8016723,508.5,0.003634,0.2082119,0.003634,9.7716538,0.0355102
-21.6310085,133.7384378,-21.6350144,133.737306,max_length,race,36.11111,11.0837067,460.54,-2.8847675,514.5,0.0151958,0.8705882,0.015194,9.7714711,0.1484677
-21.6350144,133.737306,-21.6389977,133.7385209,max_length,race,36.11111,11.0867028,460.38,2.8653419,524.0,0.0068656,0.3933637,0.0068654,9.7711804,0.0670831
-21.6389977,133.7385209,-21.6426569,133.7407069,max_length,race,36.11111,11.0883585,465.41,2.6346967,522.0,-0.0250015,-1.4321821,-0.0249937,9.7712445,-0.2442196
-21.6426569,133.7407069,-21.6468004,133.7422172,max_length,race,36.11111,11.0900638,486.46,2.8149368,510.0,-0.0144534,-0.8280612,-0.0144519,9.7716172,-0.1412184
-21.6468004,133.7422172,-21.6511237,133.7437447,max_length,race,36.11111,11.092421,505.99,2.8242918,505.0,0.0005661,0.0324351,0.0005661,9.7717741,0.0055318
-21.6511237,133.7437447,-21.6554469,133.7450553,max_length,race,36.11111,11.0950644,499.44,2.8669476,504.5,0.0001339,0.0076719,0.0001339,9.7717922,0.0013084
-21.6554469,133.7450553,-21.6597551,133.7463689,max_length,race,36.11111,11.0979205,497.91,2.8654467,504.0,-0.0054108,-0.310013,-0.0054107,9.7718103,-0.0528723
-21.6597551,133.7463689,-21.6641067,133.7477114,max_length,race,36.11111,11.1009124,503.37,2.8623749,500.0,-0.0061909,-0.3547079,-0.0061908,9.7719364,-0.0604961
-21.6641067,133.7477114,-21.6683824,133.7490248,max_length,race,36.11111,11.1040252,494.43,2.8635093,498.0,-0.0051972,-0.2977749,-0.0051971,9.7720008,-0.0507861
-21.6683824,133.7490248,-21.6726251,133.7503371,max_length,race,36.11111,11.1072311,490.87,2.8616942,494.5,-0.0033961,-0.1945814,-0.0033961,9.7721115,-0.0331871
-21.6726251,133.7503371,-21.6768106,133.751632,max_length,race,36.11111,11.1105307,484.26,2.8616418,491.5,-0.0010669,-0.0611288,-0.0010669,9.7722067,-0.010426
-21.6768106,133.751632,-21.6809564,133.7528695,max_length,race,36.11111,11.1139393,478.4,2.8710143,491.0,0.0012757,0.0730922,0.0012757,9.7722247,0.0124664
-21.6809564,133.7528695,-21.6852807,133.7533829,max_length,race,36.11111,11.1178752,483.76,3.0317067,492.5,2.85e-05,0.0016329,2.85e-05,9.772181,0.0002785
-21.6852807,133.7533829,-21.6895681,133.7538087,max_length,race,36.11111,11.1223664,478.76,3.0495789,492.5,0.0005106,0.0292552,0.0005106,9.7721837,0.0049897
-21.6895681,133.7538087,-21.6938528,133.7542423,max_length,race,36.11111,11.127015,478.54,3.0478336,491.0,8.39e-05,0.0048071,8.39e-05,9.7722326,0.0008199
-21.6938528,133.7542423,-21.6981824,133.7546778,max_length,race,36.11111,11.1318318,483.53,3.0484095,492.5,-0.001188,-0.0680674,-0.001188,9.772189,-0.0116094
-21.6981824,133.7546778,-21.7023534,133.7550963,max_length,race,36.11111,11.1367311,465.81,3.0486364,492.5,-1.51e-05,-0.0008652,-1.51e-05,9.7721916,-0.0001476
-21.7023534,133.7550963,-21.7065165,133.7555078,max_length,race,36.11111,11.1416766,464.86,3.0500152,493.0,-0.0012482,-0.0715166,-0.0012482,9.7721788,-0.0121976
-21.7065165,133.7555078,-21.7107176,133.755373,max_length,race,36.11111,11.1470219,467.35,-3.1117824,495.5,-0.0031749,-0.1819078,-0.0031749,9.7721042,-0.0310255
-21.7107176,133.755373,-21.7146524,133.7539285,max_length,race,36.11111,11.1531827,462.28,-2.8129122,495.0,0.0002664,0.0152636,0.0002664,9.7721222,0.0026033
-21.7146524,133.7539285,-21.7180445,133.751265,max_length,race,36.11111,11.1600922,466.88,-2.5113717,493.0,-0.0055951,-0.3205723,-0.005595,9.7721862,-0.0546754
-21.7180445,133.751265,-21.7211541,133.7482632,max_length,race,36.11111,11.1673193,464.45,-2.4105615,493.0,-0.000564,-0.0323148,-0.000564,9.7721882,-0.0055115
-21.7211541,133.7482632,-21.7242609,133.745259,max_length,race,36.11111,11.1746855,464.38,-2.4097237,491.5,-0.0139117,-0.7970303,-0.0139104,9.7722364,-0.1359357
-21.7242609,133.745259,-21.7268919,133.7415537,max_length,race,36.11111,11.1822237,481.75,-2.2234273,487.0,-0.0113979,-0.6530233,-0.0113972,9.7723771,-0.1113777
-21.7268919,133.7415537,-21.7291474,133.7375203,max_length,race,36.11111,11.1898191,486.29,-2.1126862,483.5,-0.0019333,-0.1107698,-0.0019333,9.7724866,-0.0188931
-21.7291474,133.7375203,-21.7313987,133.7334726,max_length,race,36.11111,11.1974804,487.31,-2.1102951,481.0,-0.0021276,-0.1219023,-0.0021276,9.7725651,-0.0207921
-21.7313987,133.7334726,-21.7336904,133.7293462,max_length,race,36.11111,11.2053987,496.59,-2.1096667,480.5,-0.0005743,-0.032905,-0.0005743,9.772582,-0.0056124
-21.7336904,133.7293462,-21.735959,133.7252648,max_length,race,36.11111,11.2135289,491.28,-2.1100333,481.5,-0.0005383,-0.0308423,-0.0005383,9.7725525,-0.0052606
-21.735959,133.7252648,-21.7382544,133.7211346,max_length,race,36.11111,11.2218422,497.13,-2.1099809,480.0,-0.0033353,-0.1910979,-0.0033353,9.7726002,-0.0325946
-21.7382544,133.7211346,-21.7405389,133.7170093,max_length,race,36.11111,11.2303691,496.06,-2.1084101,478.5,-0.0013448,-0.0770513,-0.0013448,9.772648,-0.0131423
-21.7405389,133.7170093,-21.7428562,133.7128442,max_length,race,36.11111,11.2391081,501.46,-2.1104696,479.0,-0.0022102,-0.1266349,-0.0022102,9.772634,-0.0215995
-21.7428562,133.7128442,-21.7451959,133.7086222,max_length,race,36.11111,11.2481237,507.77,-2.1087417,478.5,-0.0007906,-0.045298,-0.0007906,9.7726508,-0.0077263
-21.7451959,133.7086222,-21.7475212,133.704418,max_length,race,36.11111,11.2573402,505.37,-2.1078865,479.0,0.0032537,0.1864226,0.0032537,9.7726369,0.0317972
-21.7475212,133.704418,-21.7498347,133.7002317,max_length,race,36.11111,11.2666768,503.1,-2.1075374,479.0,-0.0002432,-0.0139343,-0.0002432,9.7726383,-0.0023767
-21.7498347,133.7002317,-21.7521637,133.6960017,max_length,race,36.11111,11.2761922,507.86,-2.1059143,482.0,0.0112227,0.6429864,0.011222,9.7725472,0.1096675
-21.7521637,133.6960017,-21.7544653,133.6918424,max_length,race,36.11111,11.285833,500.02,-2.1081308,483.0,-0.004829,-0.2766792,-0.0048289,9.7725177,-0.0471905
-21.7544653,133.6918424,-21.7572504,133.6879815,max_length,race,36.11111,11.2958009,504.87,-2.2311766,478.5,0.0037213,0.2132138,0.0037213,9.7726582,0.036367
-21.7572504,133.6879815,-21.760849,133.6850677,max_length,race,36.11111,11.3063022,500.67,-2.4968157,478.5,0.0019988,0.1145227,0.0019988,9.7726602,0.0195336
-21.760849,133.6850677,-21.7650143,133.6832299,max_length,race,36.11111,11.3169014,500.54,-2.7526984,481.5,0.0022471,0.1287491,0.0022471,9.77257,0.0219599
-21.7650143,133.6832299,-21.7693718,133.6817307,max_length,race,36.11111,11.3274161,508.66,-2.8323378,482.5,0.0004786,0.0274218,0.0004786,9.7725418,0.0046771
-21.7693718,133.6817307,-21.7736764,133.6802471,max_length,race,36.11111,11.3379644,502.57,-2.8318316,481.0,0.0001731,0.0099179,0.0001731,9.7725908,0.0016916
-21.7736764,133.6802471,-21.7779724,133.6787652,max_length,race,36.11111,11.3485718,501.6,-2.8315873,480.5,0.001315,0.0753439,0.001315,9.7726089,0.012851
-21.7779724,133.6787652,-21.7822854,133.6772786,max_length,race,36.11111,11.3593132,503.55,-2.8318316,479.5,0.0018598,0.1065586,0.0018598,9.7726424,0.0181752
-21.7822854,133.6772786,-21.7865471,133.6758102,max_length,race,36.11111,11.3701255,497.54,-2.8319363,480.5,0.0011863,0.06797,0.0011863,9.7726142,0.0115933
-21.7865471,133.6758102,-21.790811,133.6743387,max_length,race,36.11111,11.3809826,497.87,-2.8314826,484.0,0.0033369,0.1911896,0.0033369,9.7725089,0.0326099
-21.790811,133.6743387,-21.7951205,133.6728494,max_length,race,36.11111,11.3920014,503.26,-2.8310986,485.0,0.000202,0.0115737,0.000202,9.7724807,0.001974
-21.7951205,133.6728494,-21.7993849,133.6713775,max_length,race,36.11111,11.4031101,497.94,-2.8314651,484.0,-0.0008253,-0.0472862,-0.0008253,9.7725142,-0.0080653
-21.7993849,133.6713775,-21.8036928,133.6698905,max_length,race,36.11111,11.4142955,503.02,-2.8314476,484.5,-0.0007238,-0.0414707,-0.0007238,9.7725014,-0.0070733
-21.8036928,133.6698905,-21.8079024,133.6682745,max_length,race,36.11111,11.4255983,496.93,-2.7992114,484.5,0.0017425,0.0998378,0.0017425,9.7725041,0.0170286
-21.8079024,133.6682745,-21.8116843,133.6657301,max_length,race,36.11111,11.4371721,495.82,-2.5832618,485.0,-0.0015389,-0.0881724,-0.0015389,9.7724911,-0.0150389
-21.8116843,133.6657301,-21.8150934,133.6625346,max_length,race,36.11111,11.4490967,502.51,-2.4254841,487.0,0.0018091,0.1036537,0.0018091,9.7724316,0.0176793
-21.8150934,133.6625346,-21.818449,133.6593639,max_length,race,36.11111,11.4610664,496.34,-2.4215222,487.5,0.000345,0.019767,0.000345,9.7724183,0.0033715
-21.818449,133.6593639,-21.8218042,133.6561929,max_length,race,36.11111,11.4729931,496.33,-2.4214174,487.5,-0.0002877,-0.016484,-0.0002877,9.7724204,-0.0028115
-21.8218042,133.6561929,-21.8252005,133.6529915,max_length,race,36.11111,11.4850095,501.83,-2.4227439,487.5,0.0027557,0.1578896,0.0027557,9.7724225,0.0269299
-21.8252005,133.6529915,-21.8285403,133.6498435,max_length,race,36.11111,11.4970047,493.46,-2.4227788,488.5,0.001374,0.0787244,0.001374,9.7723938,0.0134273
-21.8285403,133.6498435,-21.8319087,133.6466727,max_length,race,36.11111,11.5089491,497.4,-2.423442,489.0,0.0006558,0.0375746,0.0006558,9.7723804,0.0064087
-21.8319087,133.6466727,-21.83524,133.6435399,max_length,race,36.11111,11.5208649,491.71,-2.4239307,488.5,0.0011096,0.0635754,0.0011096,9.7723979,0.0108435
-21.83524,133.6435399,-21.8385621,133.6403935,max_length,race,36.11111,11.5326942,491.86,-2.4204226,489.5,-0.0007708,-0.0441636,-0.0007708,9.7723691,-0.0075325
-21.8385621,133.6403935,-21.8418729,133.6372838,max_length,race,36.11111,11.5444563,488.41,-2.424559,491.0,-0.001585,-0.0908137,-0.001585,9.7723249,-0.0154891
-21.8418729,133.6372838,-21.8451021,133.6342357,max_length,race,36.11111,11.5560088,477.39,-2.4221156,490.5,0.0007186,0.0411727,0.0007186,9.7723424,0.0070224
-21.8451021,133.6342357,-21.8483697,133.6311641,max_length,race,36.11111,11.5674413,482.2,-2.4241925,489.5,0.0018035,0.1033328,0.0018035,9.7723753,0.0176245
-21.8483697,133.6311641,-21.8515946,133.6281138,max_length,race,36.11111,11.5788164,477.17,-2.4211207,491.0,0.0024341,0.1394634,0.0024341,9.772331,0.0237868
-21.8515946,133.6281138,-21.8548254,133.6250722,max_length,race,36.11111,11.5900677,477.07,-2.4234595,492.0,0.0010456,0.0599084,0.0010456,9.7723022,0.0102179
-21.8548254,133.6250722,-21.8580917,133.6219857,max_length,race,36.11111,11.6013173,483.09,-2.4216269,493.5,0.0018675,0.1069997,0.0018675,9.7722579,0.0182497
-21.8580917,133.6219857,-21.8613182,133.6189397,max_length,race,36.11111,11.6124851,477.0,-2.4220981,494.5,0.0004085,0.0234053,0.0004085,9.7722291,0.003992
-21.8613182,133.6189397,-21.8645513,133.6158917,max_length,race,36.11111,11.6235026,477.68,-2.4227963,494.0,0.0004789,0.0274389,0.0004789,9.7722465,0.0046799
-21.8645513,133.6158917,-21.8678212,133.6128145,max_length,race,36.11111,11.6344908,482.74,-2.4237038,495.0,0.0015517,0.0889058,0.0015517,9.7722177,0.0151636
-21.8678212,133.6128145,-21.871051,133.6097699,max_length,race,36.11111,11.6453685,477.17,-2.4228661,496.5,0.0014964,0.0857373,0.0014964,9.7721734,0.0146231
-21.871051,133.6097699,-21.8742758,133.6067153,max_length,race,36.11111,11.6560733,477.43,-2.4204924,496.5,0.001802,0.1032469,0.001802,9.7721754,0.0176095
-21.8742758,133.6067153,-21.8775294,133.6036168,max_length,race,36.11111,11.6667199,482.82,-2.4178395,497.5,0.0021117,0.1209913,0.0021117,9.7721466,0.0206358
-21.8775294,133.6036168,-21.8804539,133.6002439,max_length,race,36.11111,11.6771537,476.32,-2.3222827,499.0,0.0020354,0.1166197,0.0020354,9.7721022,0.0198901
-21.8804539,133.6002439,-21.8832459,133.5966633,max_length,race,36.11111,11.6873187,482.58,-2.2696436,500.5,0.002839,0.1626623,0.002839,9.7720577,0.0277429
-21.8832459,133.5966633,-21.8860038,133.5931062,max_length,race,36.11111,11.697304,478.28,-2.2668511,501.0,0.0025842,0.1480634,0.0025842,9.772044,0.0252529
-21.8860038,133.5931062,-21.8887871,133.5895276,max_length,race,36.11111,11.707137,481.79,-2.2684044,502.0,0.0001223,0.0070073,0.0001223,9.7720149,0.0011951
-21.8887871,133.5895276,-21.8916348,133.5858606,max_length,race,36.11111,11.7169743,493.37,-2.2676539,504.0,-0.0004632,-0.0265394,-0.0004632,9.7719549,-0.0045264
-21.8916348,133.5858606,-21.8944688,133.5822076,max_length,race,36.11111,11.7267453,491.28,-2.2671827,504.0,-3.06e-05,-0.0017533,-3.06e-05,9.7719567,-0.000299
-21.8944688,133.5822076,-21.8972785,133.5785901,max_length,race,36.11111,11.7362859,486.73,-2.2677587,503.0,-0.0018779,-0.1075956,-0.0018779,9.7719893,-0.0183508
-21.8972785,133.5785901,-21.9001147,133.5749329,max_length,race,36.11111,11.7456619,491.76,-2.2670082,502.0,0.00323,0.1850647,0.00323,9.7720219,0.0315636
-21.9001147,133.5749329,-21.902924,133.5713176,max_length,race,36.11111,11.7548626,486.52,-2.268003,503.0,0.0026498,0.151822,0.0026498,9.7719928,0.0258938
-21.902924,133.5713176,-21.9057613,133.5676584,max_length,race,36.11111,11.7638878,491.99,-2.2669558,505.5,0.0014657,0.0839784,0.0014657,9.7719175,0.0143227
-21.9057613,133.5676584,-21.9085663,133.5640398,max_length,race,36.11111,11.7727299,486.46,-2.2668162,506.5,0.0006297,0.0360791,0.0006297,9.7718884,0.0061534
-21.9085663,133.5640398,-21.9113807,133.5604246,max_length,race,36.11111,11.7813449,486.86,-2.2689455,506.5,0.0013678,0.0783691,0.0013678,9.7718901,0.013366
-21.9113807,133.5604246,-21.9142169,133.5567729,max_length,race,36.11111,11.789817,491.3,-2.2677936,506.5,0.0019916,0.1141101,0.0019916,9.7718919,0.0194617
-21.9142169,133.5567729,-21.9169465,133.5532546,max_length,race,36.11111,11.7979823,473.13,-2.26727,505.5,0.0013577,0.0777904,0.0013577,9.7719245,0.0132673
-21.9169465,133.5532546,-21.9196319,133.5497682,max_length,race,36.11111,11.8057612,467.45,-2.2637269,506.0,0.0012943,0.0741579,0.0012943,9.7719107,0.0126478
-21.9196319,133.5497682,-21.9223625,133.5462587,max_length,race,36.11111,11.8133574,472.5,-2.2687011,509.0,0.0019918,0.1141216,0.0019918,9.7718198,0.0194635
-21.9223625,133.5462587,-21.9250487,133.5427767,max_length,race,36.11111,11.8207717,467.15,-2.2645123,510.0,0.0019331,0.1107583,0.0019331,9.7717907,0.0188898
-21.9250487,133.5427767,-21.9277954,133.5392362,max_length,race,36.11111,11.8280303,476.09,-2.2672874,510.5,0.0011322,0.0648703,0.0011322,9.7717769,0.0110636
